source_id,ra,dec,teff,logg,fe_h,snr
1,258.55429536346963,-30.404259840473543,7473.144079210365,0.44389558202851,-1.0742264231500902,191.16694364240064
2,268.6001998547297,-55.7340512278208,6586.667564701942,3.380335020649288,-0.7945891632068882,154.54835406232408
3,241.40615116768123,-5.502318116443277,6219.466460250636,0.23364039641772946,-2.25356047795866,151.51559531800945
4,240.3086076423696,4.482458726321639,3693.8290499959476,1.0515808035246268,-2.468328722218243,82.77159568281735
5,237.43638557508044,46.33885990526204,7720.994335523676,2.7381621905467557,-1.9604799582463956,100.79888462621626
6,31.54714755067951,-68.83477513583085,8737.155971683558,3.052105193923367,-2.31404196676683,125.41354782484706
7,162.6003828669638,6.362513210223852,7790.047348377913,1.1770123768737764,-1.2662899438442299,85.39295686006601
8,90.45721634462753,-47.33321777463512,7116.061850580642,1.1250539264593187,-0.49836654802250235,11.245220941759197
9,343.92167257867055,-71.86532701517196,4178.96927784532,0.8073866220106677,-0.007259142113995587,111.60029329530518
10,36.59033096273084,22.198221624714662,7965.168902689195,2.4986371535809018,-1.8012439536794749,151.47690362581272
11,42.56733862534713,74.51511452900624,8812.765951397818,0.9043864271161116,0.2611679313394215,76.7911333679991
12,317.3451676812254,37.535770027352484,7308.13220272573,4.774926816364018,-0.9998263042012541,104.47626254314727
13,1.9751521458625376,-5.382967789103006,5917.869122399372,3.0866169326948985,-2.549111585998987,93.01187667949796
14,275.2999312852988,44.61272214319055,7370.779289090758,1.262762187626059,0.20922716506773842,95.13527602934367
15,312.3193075405467,28.018036411416887,4381.645044476192,0.9274121970023116,-0.2487509946590558,146.69106657119323
16,38.387752538488364,-31.123724258129663,4700.851286871309,0.5598268676521693,-2.1387466134775965,145.01896131894478
17,69.18429903711571,38.27750176778403,3418.9934988488126,2.9988667015604897,-2.293835776021817,191.3435861573466
18,73.25089782774992,84.26603953576699,7206.720295722486,2.491616643727909,-1.5392880232157986,198.8234414498917
19,150.87782439790814,20.29826428168036,6903.805269242986,0.7925497728604012,-0.9794014211660276,189.03019281616042
